,time,id,like,text
249,Sun Nov 28 23:58:47 +0000 2021,1465107938029101058,0,"Sir, there are things more important than justice; such as using your COVID-19 location scanner."
250,Sun Nov 28 23:55:16 +0000 2021,1465107051265286151,7,"This. Plus * Free Covid care * Stimulus checks to continue, since the pandemic is * Decarceration from jails, prisons and ICE facilities * End #VaccineApartheid https://t.co/D45ioZD81U"
251,Sun Nov 28 23:55:11 +0000 2021,1465107033854672904,0,"@CarmineSabia @RandPaul @tedcruz Wow. So much garbage in this tweet. “The great?” Not.   770,000 died on his watch? This was on Trumps watch - all delay and denial.   He did incredible works on AIDS. What have you done in comparison for humanity?   https://t.co/VvHOg1Xj8T"
252,Sun Nov 28 23:59:18 +0000 2021,1465108068631564290,3,"@CDCgov Please remind me again what percentage of CDC, NIH, FDA, Moderna, Pfizer and J&amp;J employees and their children are vaccinated, especially those with natural immunity?"
253,Sun Nov 28 23:53:52 +0000 2021,1465106699090636803,1,@nntaleb @YouTube Your friend stills downplaying vaccine importance. Now she is saying that new variant is a consequence of vaccination. One more example for you about covid sociopaths https://t.co/OurNRhTC0s
254,Sun Nov 28 23:57:21 +0000 2021,1465107575725252616,26,@JesseKellyDC Kind of. https://t.co/dz1xsGB1y8
255,Sun Nov 28 23:59:15 +0000 2021,1465108053766901763,0,"With #Covid #studies, the quality of the evidence matters https://t.co/90MqiC385Q"
256,Sun Nov 28 23:54:27 +0000 2021,1465106846801281028,0,@KevyneShandris @harrisonjaime The number of people working two jobs has not changed since 1991. Poverty is at the lowest level since 1959 https://t.co/dHj2jhkGXi
257,Sun Nov 28 23:59:52 +0000 2021,1465108209635512329,0,"@AndrewPDuncan2 The solution is easy and simple: give the license to Moderna, Biontech, A&amp;Z , and J&amp;J. But the government only cares its face and would like to keep the border closed as a 'new normal'. Creating fear can justify all the restrictions."
258,Sun Nov 28 23:55:21 +0000 2021,1465107072559820803,0,I hate living in kentucky this hick ass state is driving me insane and my school had way too many covid precautions I don't WANT some random lady to touch my brain with a q tip AUGHHH
259,Sun Nov 28 23:59:23 +0000 2021,1465108089057775622,1,@oneoflokis @toil_is_stupid @M_Star_Online Just read some research Liz I am an ex-theatre nurse and they do not stop respiratory viruses. I would have been rollicked and sent home if I went into an operating theatre with such an infection https://t.co/K5sylzeWsi
260,Sun Nov 28 23:56:16 +0000 2021,1465107305675071491,1,@emmitnosee04 The Buffalo Bills will always be the Buffalo Bills in the AFC East will not change the patriots always will be on top cam newton would’ve been good last year if he didn’t catch Covid the patriots have the best coach in the best defense in the best running game
261,Sun Nov 28 23:58:01 +0000 2021,1465107743342088201,3,Forbidden COVID variant https://t.co/LmkuD2manq
262,Sun Nov 28 23:54:06 +0000 2021,1465106759815733252,0,Vegan who refused COVID vaccine in stand against animal testing died of virus after begging for jab  https://t.co/PBGpPDsxR5
263,Sun Nov 28 23:58:07 +0000 2021,1465107769116217345,15,Michigan fans ignore Covid... Incredible scene at the Big House... https://t.co/3BmVfq2oLU
264,Sun Nov 28 23:57:08 +0000 2021,1465107521224515587,54,@jonallendc GB Packer Team Dr. Joe Rogan prescribed a painkiller for Qaaron’s COVID toe.
265,Sun Nov 28 23:59:29 +0000 2021,1465108114240204808,0,#US will restrict travel from #SouthAfrica and seven other southern African countries to try to contain a new coronavirus variant spreading there. https://t.co/TWtlqdu9Gq
266,Sun Nov 28 23:54:27 +0000 2021,1465106847153672192,0,"@YVolumes Doctors will be the first to tell you that the vaccinated can still get the virus and infect others. Most vulnerable to hospitalizations, long covid, and death are the anti-mask anti-vaxxers... And there are a damn lot of them. #RealHeroesWearMasks https://t.co/AmEJ9vPWPF"
267,Sun Nov 28 23:57:28 +0000 2021,1465107606712852489,0,"@NickAdamsinUSA #COVIDLiberationMovement It's happening already, people! Can you feel it? High Five to the Fifth Circuit! A salute to my brothers-in-arms battling the COVID fascists in the streets and workplaces around the world! Who's up for a public vax card and mask burning😃"
268,Sun Nov 28 23:59:40 +0000 2021,1465108158632775680,0,Covid vaccine: Woman who died was 'wrongly diagnosed' #NewsBreak https://t.co/wfu9zsOLqs
269,Sun Nov 28 23:54:19 +0000 2021,1465106816082325511,0,"@JohnnyPenso @_atanas_ @GenocideReaper7 @__goldfinger @DHPSP Yes, there are excess deaths because we have a deadly pandemic. That's what's causing the excess deaths.  What do YOU think is causing excess deaths?  The reason excess deaths are reported is that we cannot rely on countries to report covid due to limited ability to test etc."
270,Sun Nov 28 23:54:25 +0000 2021,1465106839956250638,1,@chrisinthe716 @SuzyQL @lovemybills I think if the defense shows up on Monday against the Pats we win. Our injuries/Covid concerns really have me worried though.
271,Sun Nov 28 23:58:35 +0000 2021,1465107888230174723,0,"Olaf Scholz will likely be Germany's next chancellor, succeeding the retiring Angela Merkel. He's telling Germans that in meeting the threat posed by COVID-10's #Omicron variant, all options are on the table and nothing is being ruled out. https://t.co/1XQEKmz5M4"
272,Sun Nov 28 23:54:26 +0000 2021,1465106844792336387,0,$covid https://t.co/x9gHjdF90I
273,Sun Nov 28 23:54:05 +0000 2021,1465106753847132168,7,"Surge alert, health ministry asks states to increase Covid-19 testing https://t.co/ckxHJzItRG"
274,Sun Nov 28 23:58:12 +0000 2021,1465107790293254144,0,Replicating a vaccine shot: Africa's scramble to find its own solution as vaccine inequity and inefficient distribution leaves the threat of more variants looming.  https://t.co/RpO02SkBvB https://t.co/tqTw6C22lA
275,Sun Nov 28 23:55:21 +0000 2021,1465107074417889281,2,"@gambo222 @JamesMelville I get cut at work and at play a lot I've had lots of tetanus jabs and several courses of IV antibiotics.  The answer for the covid jabs is yes, because I trust the people who have saved my life and repaired me multiple times. Not cranks in social media."
276,Sun Nov 28 23:54:05 +0000 2021,1465106755407417349,1,Malaysia racks up another 29 deaths from Covid-19 https://t.co/shKocGAliv
277,Sun Nov 28 23:59:43 +0000 2021,1465108171995979785,0,@ETSshow @NancyMace @AnnieAndrewsMD @atrupar How about offering a substantive response?  Or perhaps you’re unable to.  The relative success FL has had in dealing with COVID is a direct result of ignoring the authoritarian impulses of “experts” such as yourself.
278,Sun Nov 28 23:57:16 +0000 2021,1465107554867068939,0,@sajidjavid You've shown in your actions since becoming Health Secretary you care very little for NHS staff.   Whilst the Tory government has pretended it's all over those working in the NHS have not had a break from covid for nearly two years.   The PTSD they'll experience is heartbreaking.
279,Sun Nov 28 23:55:39 +0000 2021,1465107149751668736,2,@SaintEd61 I think Moderna already have one
280,Sun Nov 28 23:54:36 +0000 2021,1465106885577785347,0,"More COVID Headlines in Fire Law News: From Butt Wipes to Litigation https://t.co/vD1qiEK8qN Another week, another new COVID related headline. The Los Angeles City Fire Department is investigating allegations that a firefighter dropped his pants and wip… https://t.co/R5WNxBhs6X"
281,Sun Nov 28 23:54:59 +0000 2021,1465106981904027653,0,"@funder I tried. She wouldn't listen. She's dead now, from Covid."
282,Sun Nov 28 23:59:26 +0000 2021,1465108103628660737,2,@keepsmiling5942 @therealballsy Seems lots of answers is due to vaccination protocols
283,Sun Nov 28 23:54:56 +0000 2021,1465106969556144131,2,Covid ahunu amane . Dead men don't talk 🤣🤣🤣 https://t.co/GqdFDwP3VL
284,Sun Nov 28 23:57:20 +0000 2021,1465107575310102534,5,@joncoopertweets Now it looks as if Trump might disappear before Covid does.
285,Sun Nov 28 23:54:29 +0000 2021,1465106855961714692,1,Who told someone it was okay to not get a vaccination? How did we as a society tell women that they have to stay home and take care of the children and they couldn’t vote. However we thought it was smart to let stupid people have a say if they should get a vaccination or not.
286,Sun Nov 28 23:58:53 +0000 2021,1465107965145337859,1,@saiIupthesun I got the Pfizer booster after having my j&amp;j vaccine in April! I was pretty tired the day after and a little sore but nothing too extreme
287,Sun Nov 28 23:59:36 +0000 2021,1465108144258961417,3,"@laxswamy Remember this @statnews piece we wrote over a year ago w @rbganatra? Sadly in the year since we wrote it, little has changed…  https://t.co/91TaWWUZIv"
288,Sun Nov 28 23:54:51 +0000 2021,1465106946676211724,8,@ColonelRebel87 @DefiantLs False.  Pfizer is fully approved.
289,Sun Nov 28 23:56:42 +0000 2021,1465107413103783937,1,"@cinemashoebox jsus, thats one fucked up lookin covid."
290,Sun Nov 28 23:55:26 +0000 2021,1465107095238451200,1,"@MamaCole7 @CDCgov @US_FDA @NDDOH @FCPH My adult son currently has covid, has a prescription for ivermectin but haven’t found a pharmacy to fill it.  These pharmacists are horrible!!  Twenty perfect of all prescriptions are off label."
291,Sun Nov 28 23:53:49 +0000 2021,1465106689770799105,1,@RonFilipkowski Just get some facts. https://t.co/cvboipcwP0
292,Sun Nov 28 23:55:00 +0000 2021,1465106985930543104,0,https://t.co/13V2vDsIcS     SO NOW IT TAKES ONLY A COUPLE OF MONTHS FOR A NEW VAX FOR THIS FAKERY.....ffs give me strength!
293,Sun Nov 28 23:56:56 +0000 2021,1465107472486899712,6,One of #China's major vaccine producers Sinovac Biotech told us on Saturday that it is paying close attention to #Omicron and has tapped into a global partner network to collect and obtain information and samples specific to the mutant virus. https://t.co/vbjesrEQHT
294,Sun Nov 28 23:54:12 +0000 2021,1465106784172097540,1,"@LupusWarrior69 then to just get the damn shot. Why, I have no idea but they believe in all the crazy stuff the GOP are good at spreading. Just lies. So we will never be over this crazy crazy covid. Thanks you stubborn unvaccinated people."
295,Sun Nov 28 23:54:27 +0000 2021,1465106847065587723,0,"Omicron variant: European nation bans Christmas markets, public consuming in bid to fight COVID-19 wave - Newsworldpress @ https://t.co/juPA4ULeN7 https://t.co/mD5QutgM0T"
296,Sun Nov 28 23:57:11 +0000 2021,1465107534738444288,3,"Queensland Deputy Premier Steven Miles said there could be mandates for further industries and sectors, but the venue ban was driving vaccination rates up:  ""Extending mandates to staff in groups is something that we've said we'll consider and continue to discuss."""
297,Sun Nov 28 23:58:04 +0000 2021,1465107756109549572,1,"#OmicronVariant ‘#Omicron 6 times more transmissible than #Delta, could infect even vaccinated’ #coronavirus  https://t.co/ppsi8Jfti7"
298,Sun Nov 28 23:59:03 +0000 2021,1465108005754707979,2,"LIVE: 8,774 New Covid Cases Recorded In India, 621 Related Fatalities https://t.co/a3AwiHAwW2 https://t.co/7F0EVzyHmX"
299,Sun Nov 28 23:58:17 +0000 2021,1465107811839496198,0,So the WHO apparently have fore knowledge that COVID-19 would “definitely” have variants and have already given names to the new strains ahead of time as far back as May 2021.  If nobody still thinks this isn’t a deliberate political movement then I don’t know #OmicronVariant
300,Sun Nov 28 23:56:39 +0000 2021,1465107399723732993,1,https://t.co/l0B3iGnyzJ  Don’t panic. Fear makes these variants worse.   Ontario reports first two cases of omicron coronavirus variant | https://t.co/rP4nm7q3zB https://t.co/UhQnrVeJRO
301,Sun Nov 28 23:56:04 +0000 2021,1465107254097715203,0,Being ‘punished’ for early detecting new COVID-19 variant Omicron: South Africa https://t.co/kyorJrR2t1
302,Sun Nov 28 23:54:42 +0000 2021,1465106909543890945,1,@emsel @InsideMusical @RiverdivaNM @POTUS Makes no difference to me. I’m vaxxed and I already had Covid.
303,Sun Nov 28 23:59:23 +0000 2021,1465108089137414146,0,@atrupar Interesting. So did she get her family vaccinated or did she intentionally expose them to Covid?
304,Sun Nov 28 23:54:46 +0000 2021,1465106928892264453,2,These kids would have known how to end the covid tyranny. https://t.co/Uh0EVjDyGq
305,Sun Nov 28 23:56:18 +0000 2021,1465107312251572229,3,"@ai_manel @bethsawin Much of Africa has low vaccination rates, despite a promise by Western countries to supply them with vaccines. That created high populations of susceptible people, which allowed the virus to flourish and mutate. The myopic ones are those in the West who ignored this possibility."
306,Sun Nov 28 23:53:57 +0000 2021,1465106720477388804,0,Does COVID-19 Have the World Rethinking Dollar Supremacy? - https://t.co/W5ycVzLoCg #breakingnews #news #newsdesk #newsline https://t.co/n14MvWiRal
307,Sun Nov 28 23:54:07 +0000 2021,1465106763896737793,12,obviously it’s a shitty situation with the injuries/covid/other assorted illnesses z/g have been dealing with + *gestures vaguely at diana* but these statements about how they hope to compete in the back half of the season… bruh i don’t think there’s a back half for you guys 🙃
308,Sun Nov 28 23:55:07 +0000 2021,1465107013617131522,8,"Eastern Conference after first 20 won't be as good an indicator.  Embiid Covid was the 76ers wrong but otherwise probably has 9 of top 10.   What about top 6 looks like spots will change, how many teams will change? https://t.co/CmUid4BA2J"
309,Sun Nov 28 23:59:55 +0000 2021,1465108224026177540,6,"YIMBY, NIMBY, urbanism, housing density is probably about as interesting a conflict to me as covid. In that I find it really tiresome as part of the political war zones today"
310,Sun Nov 28 23:57:40 +0000 2021,1465107659070214147,0,"@Walgreens it is completely unacceptable that you not only cancelled our children’s second vaccination appointment that was made over a month ago, but that you then refused to offer us the option of putting us on a waitlist to call once you receive your next shipment."
311,Sun Nov 28 23:57:53 +0000 2021,1465107711645958150,1,Iowa COVID+ Update: 11/28/2021  Cumulative COVID+ Iowans: 522858 Cumulative COVID+ Tests: 564379 Cumulative COVID Deaths: 7412 (NCHS death data as of 11/20/21)  *The CDC does not report on Sunday or Monday.  https://t.co/G37jyxkcDa https://t.co/wmQskmST4R
312,Sun Nov 28 23:54:12 +0000 2021,1465106785002573828,0,@markwil147 N9 need to apologise pal.......long covid I'd actually a thing
313,Sun Nov 28 23:55:37 +0000 2021,1465107141522505728,0,"How will post-Covid Britain look? For many, like it did in the brutal 19th century https://t.co/FyYxWGDt9M"
314,Sun Nov 28 23:57:27 +0000 2021,1465107602522660869,3,"Min Elliott thinks Ont is prepared to deal w/ Omicron. The same Ont headed by a premier who has winked at anti-vaxxers w/ plan to eliminate need for vaccine passports in Jan/Feb, and masks altogether by March?? Ford isn’t fooling anyone #onpoli https://t.co/Y1vLv1IKGr"
315,Sun Nov 28 23:55:34 +0000 2021,1465107129157795842,1,@crutchingreader I figured as much! Yea under arms are so much harder. I’ve even seen some loftstrand users switch to forearm loftstrands because of the pressure on the wrists. I use a kaye posterior rollator and KAFO/HKAFO when I’m in PT. Tryna get PT at home because none since b4 COVID
316,Sun Nov 28 23:55:26 +0000 2021,1465107094496059393,4,"@josecarreras1 @atrupar Maybe so, but the damage that Covid is doing to people’s bodies is life altering. Their quality of life substantially decreases. So even if they survive, their bodies are wrecked. Why would anyone want to risk death or serious damage for natural immunity?"
317,Sun Nov 28 23:57:29 +0000 2021,1465107612467445762,0,"@WhiteHouse @POTUS Joe Biden promised America he would crush Covid he campaigned on it, he promised it, he has failed America! 776,070 DEAD more that have DIED under his watch than under Trump"
318,Sun Nov 28 23:56:07 +0000 2021,1465107268182159372,1,"#Israel on Saturday unveiled new plans to ban all foreigners into the country, a world-first in efforts to curb the spread of the newly detected #COVID19 variant called #Omicron. https://t.co/OWTFxxZh79"
319,Sun Nov 28 23:55:38 +0000 2021,1465107144626294787,0,"@hypatia58 @LwtEmmaBird @james_e_baldwin I would imagine this is more about covid safety given the recent developments.  And yes. She has children. Better to argue the point rather than attack the person, IMO."
320,Sun Nov 28 23:57:28 +0000 2021,1465107605748170756,0,"@nycsouthpaw Hmmm🤔 does #Moderna , #Pfizer &amp; J&amp;J want to keep it all to themselves because of 💰💰💰💰but also maybe if it's hard for the whole world to get #vaccinated we keep ending up with a new #covidvariant every few months. Then we need #boosters making them more 💰💰💰...😑"
321,Sun Nov 28 23:59:44 +0000 2021,1465108178593804288,0,"$XAIR($15.87) Does this need anymore bullish news? No, but we keep getting it. THIS IS NOW ALSO A COVID PLAY!!!! https://t.co/Iwxj5ID0kj"
322,Sun Nov 28 23:56:49 +0000 2021,1465107443621380103,4,"Ah, yes, as suspected. WHO is CCP’s bitch.  https://t.co/Pai6w1soYE"
323,Sun Nov 28 23:56:11 +0000 2021,1465107283545886726,1,"Today sunday 28 of November 2021 I ask several time to the government to launch an investigation in relation of the ownership of THE COVID 19 VACCINE + HIV/AIDS MEDS several under diferents brands name among others , # ONE"
324,Sun Nov 28 23:59:07 +0000 2021,1465108020757614595,2,@SpadermanXX @BrexitBuster Actually - research into coronavirus vaccines has been going on for at least 18 years with the emergence of SARS. I know that’s a big number- it’s almost all your fingers &amp; toes!  So I can understand why that feels like they are experimental!
325,Sun Nov 28 23:56:41 +0000 2021,1465107408968196101,0,Will the Vaccines Stop Omicron? Scientists Are Racing to Find Out. #NYT #science https://t.co/PxJUHz9P7H
326,Sun Nov 28 23:57:27 +0000 2021,1465107603374194689,19,"@AlbertBreer 9 win team with a laundry list of injuries, Rodgers COVID debacle, playing the cardinals and winning on a short week on the road missing top 3 recievers, list goes on"
327,Sun Nov 28 23:58:59 +0000 2021,1465107989627559940,0,@markwil147 It really shags you the old Covid ! 🥊🥊.  It is what it is . You take care .
328,Sun Nov 28 23:56:20 +0000 2021,1465107322221568001,1,"Gov. Hochul provides COVID-19 update for Sunday, November 28 https://t.co/mOJygSnSmz"
329,Sun Nov 28 23:54:11 +0000 2021,1465106780699123713,3,@GregAbbott_TX Covid is controlling us. But yet you are fickle about vaccine support and oppose science with mandated masks.
330,Sun Nov 28 23:58:14 +0000 2021,1465107798442885128,0,"I'm really tired of this.  I mean, really --am I the only one in America who ISN'T ""confused"" by the Biden Administration's messaging on COVID and boosters??  How hard is it to find Fauci on TV ...and LISTEN to him?? https://t.co/3KZm9VImkV"
331,Sun Nov 28 23:59:24 +0000 2021,1465108095252762627,0,@JasonLaCanfora I’m sure you think it’s due to COVID or he is a white supremacist.
332,Sun Nov 28 23:54:29 +0000 2021,1465106857090076673,1,"@mshiltonj @Rudy6667 @NBCLA Scientists say it's unlikely vaccines would be 100% ineffective, but Pfizer has already said it can adapt vaccines for mutations within 100 days. The bad news is that unvaxxed will continue to stress the medical system bc of variants, resulting in worse care for everyone."
333,Sun Nov 28 23:59:27 +0000 2021,1465108104790646787,3,Evidence that devices do remove Covid from air (in hospital environment) https://t.co/ec7LCHiw7V
334,Sun Nov 28 23:53:58 +0000 2021,1465106727527858176,0,IM SURE AS HELL THAT IM GOING TO MISS THE LEGENDARY PERFORMANCE OF BUTTER FT. MEGAN BECAUSE TODAY IS MY COVID VAXX SCHED AAAAAAAAAAAAAAAAAAA😭
335,Sun Nov 28 23:56:41 +0000 2021,1465107407756054531,0,@reece_dinsdale I had the Moderna on Thursday. It caught up with me on Friday evening and made me feel rough for a day.  Fine now though.  Hope you feel ok.
336,Sun Nov 28 23:59:51 +0000 2021,1465108205919375361,3,@SamuelHillNZ I will vote on vax mandates and covid passports
337,Sun Nov 28 23:58:34 +0000 2021,1465107881775099907,0,Japan stocks set to slide as investors continue to watch omicron Covid variant developments https://t.co/d9emTg26Rl
338,Sun Nov 28 23:57:56 +0000 2021,1465107723079471105,0,St. Paul police sue over COVID vaccine mandate https://t.co/7ZGwVOAhVm
339,Sun Nov 28 23:54:53 +0000 2021,1465106955718914050,6,"Loneliness, homesickness, housing and transportation challenges are nothing new to international students, but the COVID-19 pandemic has only made the sense of isolation worse. https://t.co/YnOgE2T73j"
340,Sun Nov 28 23:58:26 +0000 2021,1465107849017626631,0,"@gmanews How about accelerating vaccination drives, testing, and contact tracing, instead"
341,Sun Nov 28 23:58:09 +0000 2021,1465107777064353792,0,@ChannelNewsAsia China identified the coronavirus that originate in the US which the US was negligent to do.
342,Sun Nov 28 23:57:39 +0000 2021,1465107654431412227,0,"@Xena67385282 @RSBNetwork Not sure where you get your news. No one is giving anyone $450,000. And plenty of Americans are infected with Covid. Read a paper. Love your fear tactics though. You feed off of it. Your sick."
343,Sun Nov 28 23:53:57 +0000 2021,1465106720921894917,0,"Trump says he 'wanted Biden to be successful' in tackling COVID-19, blasts his successor's handling of the pandemic https://t.co/ExrN9dCTyF via @Yahoo   75% of the country is vaccinated, people have stopped dying. What is bad about that? We are missing Trump's dog and pony show."
344,Sun Nov 28 23:55:25 +0000 2021,1465107091346108427,27,@HappHazzard @GBNEWS If only they put in the same amount of effort they have with covid
345,Sun Nov 28 23:57:24 +0000 2021,1465107588731707392,54,"We’re all set in Malolos, Bulacan! We are deploying our #VCVax teams to participate in the Bayanihan, Bakunahan National Vaccination Days. https://t.co/0U2pqSxrOp"
346,Sun Nov 28 23:58:12 +0000 2021,1465107792663044105,0,"""Allowing new variants to emerge and spread, 13 months into the vaccine era, is a policy choice by the rich world.""  https://t.co/GWEEYq7uGr via @commondreams"
347,Sun Nov 28 23:55:28 +0000 2021,1465107105522884611,5,I wonder what my life would be like now if covid never happened
348,Sun Nov 28 23:58:28 +0000 2021,1465107856777166850,1,The last monitored variant sample from Arkansas was from the week of 11/6. The report only references Delta variant by name. What are the others. #arnews https://t.co/Dbe5v3KeNZ https://t.co/7y0gVP0QDI
349,Sun Nov 28 23:53:51 +0000 2021,1465106696200671236,1,@news_rapha @doctena @VilleBruxelles @welovebrussels @BXLCITY @rbc_bhg I already got my booster vaccination last Friday morning 9:30. Really #Happy
350,Sun Nov 28 23:56:04 +0000 2021,1465107255179857922,5,The country’s mining industry is in the middle of an aggressive inoculation drive against COVID-19. https://t.co/9nEWAD565T
351,Sun Nov 28 23:56:15 +0000 2021,1465107300104953856,1,@jimdtweet @Kenneth72712993 @rln_nelson @ejwwest @BubbasRanch @JohnDublin10 @4Clearsky @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof @rvrs_man Recycling bunk info again. . They have already addressed this one. You never link to data source. .
352,Sun Nov 28 23:57:52 +0000 2021,1465107707506028546,4,Canada's first cases of the omicron coronavirus variant confirmed in Ottawa  Health Minister Jean-Yves Duclos said the confirmation of two omicron cases is a signal that the country's monitoring system is working but to expect more cases of the variant. https://t.co/hOkBIxrndG
353,Sun Nov 28 23:58:24 +0000 2021,1465107841270923272,11,"With a default public policy of individual liberty, everyone would be more likely to accept COVID-19 data, even if it disagrees with their preexisting perspective."
354,Sun Nov 28 23:54:45 +0000 2021,1465106921510342662,0,Low neutralizing antibody titers against SARS-CoV-2 Mu in BNT162b2 vaccinated  More medical news at https://t.co/Z2xEnRpr3X #Oncology #MedTwitter #MedEd #MedNews https://t.co/EJrQsHVQO0
355,Sun Nov 28 23:55:31 +0000 2021,1465107116029526030,0,It's not Covid you should fear https://t.co/rPSfW1cpX3
356,Sun Nov 28 23:57:42 +0000 2021,1465107667396050947,7,"""the emergence of new variants was 'a natural consequence of being too slow to vaccinate the world.'"" —Michael Head, senior research fellow in global health at the University of Southampton  https://t.co/4iOvSTfUEi  Also: Up is Down, Black is White, Left is Right https://t.co/hNSInBr1nc https://t.co/gNzUvASyVJ"
357,Sun Nov 28 23:59:55 +0000 2021,1465108221891420162,0,"@Charlie29472312 @JusticethenLove @LewisGrover @mckenziesgold1 @TomiLahren It looks like you shared a cached AMP link. These should load faster, but AMP is controversial because of concerns over privacy and the Open Web: https://t.co/URCQjCtc4C Maybe check out the uncached page instead: https://t.co/7DniN6wgyq"
358,Sun Nov 28 23:59:06 +0000 2021,1465108015837630465,0,"@Ally_Tanner Hi Alice, we're sorry to hear you're experiencing difficulties with linking your proof of vaccination with your Service NSW app. Are you getting a specific error message when doing so?"
359,Sun Nov 28 23:56:27 +0000 2021,1465107352693002240,0,Fauci: US could face ‘fifth wave’ of Covid as Omicron variant nears https://t.co/aCoilYh28T
360,Sun Nov 28 23:58:44 +0000 2021,1465107927451250689,5,@KevinMKruse @jonallendc Add some Pfizer to the painkiller
361,Sun Nov 28 23:53:53 +0000 2021,1465106703578451968,1,"@JonPascone @delmixedit Welcome, I can't wait for my life to get started again. I was ill before Covid with Crohn's disease and it put the brakes on everything so I can't wait to get going again"
362,Sun Nov 28 23:59:39 +0000 2021,1465108155935780867,0,Umm. Except Sweden.   COVID-19 infections break pandemic records across Europe as fourth wave continues to wreak havoc  https://t.co/AP7kJBiRgk via @ABCaustralia
363,Sun Nov 28 23:57:45 +0000 2021,1465107677529448448,0,"Assuming my scheduled surgery date actually holds and isn’t canceled/postponed due to COVID anti-vaxxers clogging the healthcare system, that means 10 months from the time of my fall until surgery. What a great #healthcarefailure we have. Could I go somewhere else?"
364,Sun Nov 28 23:53:50 +0000 2021,1465106690961985537,14,The British Olympic gymnastics team should start recruiting from COVID-conspiracists on Facebook https://t.co/owcwNu6AnP
365,Sun Nov 28 23:55:39 +0000 2021,1465107149357555721,0,"@Joy_TEsp @BloggingJulie @joncoopertweets I didn't say I wanted the booster at this point, I had been considering getting it prior to the breakthrough covid. happy to provide you with some humor though. you do you. 🤷‍♀️ #laughteristhebestmedicine"
366,Sun Nov 28 23:58:12 +0000 2021,1465107791891337219,2,"Well here in Chinada!! Ottawa already has the new Variant, but don’t worry folks Big Pharma has a plan!! Cause these jabs work great against COVID and Delta  and Lambda right!!! Sheep, bah, sheep https://t.co/N1uiYOxsXk"
367,Sun Nov 28 23:53:50 +0000 2021,1465106694250323975,0,Mandatory vaccination on cards as Ramaphosa keeps South Africa on level one lockdown – The Mail &amp; Guardian https://t.co/7d1m5TczFZ
368,Sun Nov 28 23:56:33 +0000 2021,1465107376445349890,1,@e11_anna her bias was evident for many years to those with an acute sense of smell but became palpable to many during the covid lockdowns and her comical-if-not-real door stopping of Dan Andrews (just happens to be in Victoria jet-setting with friends during a pandemic don’t you know)
369,Sun Nov 28 23:55:10 +0000 2021,1465107026971877386,2,"@Mark_BeerArt @jesuisleginge @mrjamesob So are you saying that we shouldn't have a  flu vaccination or be vaccinated against whooping cough, diphtheria etc because if we are exposed to these pathogens we will be helping our immune systems?"
370,Sun Nov 28 23:56:37 +0000 2021,1465107393558327298,0,Tonight has been the first night I've actually stayed awake &amp; ate dinner since I tested positive for Covid. I've had no appetite &amp; it feels good to eat something.
371,Sun Nov 28 23:58:25 +0000 2021,1465107844269699072,1,Analysts said that the government should be proactive and enforce travel restrictions along with boosting vaccination and containment efforts amid the spread of the Omicron variant.  FULL STORY with @katienzareports via @bworldph: https://t.co/PNCWUgp05f
372,Sun Nov 28 23:59:11 +0000 2021,1465108038654705667,1,"@KayandNnn Indeed. Thanks to the anti vax bastards and a failure to get more of the world vaccinated, Covid has ample opportunity to adapt in the wild. But we’re still better off boosted, regardless."
373,Sun Nov 28 23:59:27 +0000 2021,1465108105130397703,0,Of course this new strain will reach us - close all Airlines and international travel   Biden briefed by COVID team as omicron variant spreads in Australia and Europe : Coronavirus Updates   https://t.co/MGcAV4A5gt
374,Sun Nov 28 23:59:01 +0000 2021,1465107998137884673,0,ISRAEL reinstates the role of its internal security service in SURVEILING the CELLPHONES of PEOPLE confirmed to be carrying the variant... https://t.co/mvtQhX3OWb
375,Sun Nov 28 23:54:25 +0000 2021,1465106839046176777,1,Tweak this....🖕🏻 Pfizer Says it can Tweak Current COVID Vaccine in 100 Days if Necessary in Response to Omicron Variant https://t.co/mopZJwhLOD via @gatewaypundit
376,Sun Nov 28 23:58:19 +0000 2021,1465107820634857472,0,@Anna70310209 @jobagdonuts Seems to be working https://t.co/4Q0h2iM92B
377,Sun Nov 28 23:54:08 +0000 2021,1465106766744768516,0,@MrSmithsPack @RandPaul The C DO C study shows natural immunity lasts as long as the short butt the short provides better protection.   https://t.co/MdYi1ngy0G
378,Sun Nov 28 23:56:54 +0000 2021,1465107464626610178,30,So...any tips for caring for a COVID positive toddler if the parents are negative? 🥺   And along those lines...needing to unload @JasonIsbell tickets for Wednesday at the Armory. It's a proof of vaxx show only (no negative tests). Don't feel right going with a close exposure.
