,time,id,like,text
265,Mon Nov 29 23:59:51 +0000 2021,1465470593546039304,0,BONOKOSKI: Fears of trucker vaccination cockup in supply-line management https://t.co/WbjPdz7QWq
266,Mon Nov 29 23:59:56 +0000 2021,1465470615922655232,0,Covid in Scotland: Where are the latest cases? https://t.co/l0RQm970Bb
267,Mon Nov 29 23:56:59 +0000 2021,1465469874868670466,0,"Donald Trump stopped travel from several countries into the USA for ""Covid""  The left lost their collective minds. Called it racist and every other ""ist"" known to man, media pushed it like it was their baby on a swing.  Where they at now? #AreYouAwakeYet?"
268,Mon Nov 29 23:55:59 +0000 2021,1465469620400242697,50,"""Hospitalized with Covid"" is not what you think.   You go to the hospital for a bad knee.   They do a PCR test.   Even asymptomatic false positive.   Not why you are there at all.   Be careful with the reports you hear."
269,Mon Nov 29 23:59:06 +0000 2021,1465470404932292614,3,"It’s kind of sad what a cesspool of misinformation, conspiracy theories and racist trolls twitter has become. Every post from the local news about Covid is flooded with replies from anti vax nutcases. Glad I don’t follow any idiots like that."
270,Mon Nov 29 23:57:17 +0000 2021,1465469947153371147,0,@ChrisFinlay8 @HammondTheCoach @BBCPolitics I've shared my private taxi with over 15k people over 2 years. I wear a mask in my taxi at all times. Never had covid. I can't guarantee it's the mask that's helped but there's high probability it is. I'll stick with that.
271,Mon Nov 29 23:55:25 +0000 2021,1465469480587378695,1,"@ValerieValHalla Right, but that's almost entirely covid hangover. Whole seasons had to get torn up and remade on the fly. That'll almost certainly fade out within the next year or two, at least as far as orchestras are concerned."
272,Mon Nov 29 23:59:28 +0000 2021,1465470497597001733,1,"‘Access denied’: USC students are frustrated over COVID testing demand, experience delays in campus access after Thanksgiving break https://t.co/Qoubx4yiJ7"
273,Mon Nov 29 23:59:50 +0000 2021,1465470590182113286,2,"@MichelleRNCHPN Thank you for the work you did. The 2nd person I know who died of Covid in spring 2020, was my dad’s best friend. I’m still haunted by his wife asking me was FaceTime was so she cld say goodbye to her husband of 60+ years. She still cries thinking he died alone in the hospital."
274,Mon Nov 29 23:59:26 +0000 2021,1465470490206781441,0,"@10DowningStreet Are lessons not learnt from recent experience of covid, the world needs to go on full lockdown isolating every country till new viruses have yielded . Then we continue as normal within each country.Viruses rapidly increase instantly, as shown via government covid hour"
275,Mon Nov 29 23:59:08 +0000 2021,1465470414067539976,1,"Anti-vaxx Chronicles: Long-haul COVID (or worse), blames everyone but herself https://t.co/4dJfoS3hhN"
276,Mon Nov 29 23:59:04 +0000 2021,1465470398737358850,0,"@DHSCgovuk U isolate everyone in the household if 1 tests positive, honestly! Who makes ur ridiculous rules and what drugs r u all on? 🤯 Face masks in shops but not pubs, one kids has covid yet siblings can go to school to spread it until they test positive 🙈 how is any of that logical?"
277,Mon Nov 29 23:57:37 +0000 2021,1465470030754291712,0,@lenoxhill Trying to book my booster shot at Einhorn auditorium. That’s where I got my Covid vaccine. It doesn’t look available on the website. Are you doing boosters?
278,Mon Nov 29 23:57:21 +0000 2021,1465469966786912268,3,@AhmedBaba_ And @pfizer and @moderna_tx  aren't providing needed vaccines to poor countries so mutations will continue to occur
279,Mon Nov 29 23:55:47 +0000 2021,1465469571633229826,5,@HockeyPhone @CanceledFixxser @SassySemite @JustSkate23 @Cville300zxtt @JAGD94 @ZachGorski3 @Jason_9905 @Pride21American @CaptDaveUSCG @dan26022530 @KATHRYNNYR @doxie_jake @pvarrone9 @MisfitNewYorker @schwep_305 @yanksfan109 @flaguy12 @Howie6149 @SantangeloSteve @NYR73 @Agentsmith212 Yea well the Asslanders screwed up with the Soy positive covid test
280,Mon Nov 29 23:55:42 +0000 2021,1465469547993985026,0,U.S. CDC says all adults should get COVID-19 booster shots #SmartNews  https://t.co/s1mk8Zkx5n
281,Mon Nov 29 23:56:40 +0000 2021,1465469795025969154,2,"@rickman_luke @sIimjim82 @POTUS My mom lived, barely. The ashes were her husband. Cause of death was 9mm, a few days after surviving covid. Oddly, covid survivors have higher rates of suicide. Go figure."
282,Mon Nov 29 23:59:42 +0000 2021,1465470558229831684,73,"Just landed in Adelaide. What a complete circus! 🤡  After funnelling the first 30 people on the flight to go through the airport covid check desks, they let all the passengers from the back half of the plane to freely walk out!! 🤣"
283,Mon Nov 29 23:58:55 +0000 2021,1465470358870499331,1,"i physically i CANNOT STOP watching that, i know i say big words about my emotions all the time but you don’t get it the whole universe shifted somehow and even if there was nothing else post-covid i would just be grateful to have this, only this,"
284,Mon Nov 29 23:57:41 +0000 2021,1465470049804701698,6,@The_Real_Fly Covid is now a subscription
285,Mon Nov 29 23:58:13 +0000 2021,1465470181648605190,0,"@BorisJohnson U isolate everyone in the household if 1 tests positive, honestly! Who makes ur ridiculous rules and what drugs r u all on? 🤯 Face masks in shops but not pubs, one kids has covid yet siblings can go to school to spread it until they test positive 🙈 how is any of that logical?"
286,Mon Nov 29 23:59:51 +0000 2021,1465470593025859590,0,"My condolences 💐 to the families, loved ones 🥰 , friends and communities of these 41 people who we lost 😞 to COVID-19.  Their absence will be deeply felt. https://t.co/8rBxNYCkwP https://t.co/RxvTwSmAQ0"
287,Mon Nov 29 23:58:03 +0000 2021,1465470141412511747,0,@ctvedmonton The new mutated India virus running wild in Alberta and Canada. Daily covid positive numbers 40% of fully vaccinated people and that will move too 80% by Christmas. Jan 15 Alberta will see tip of 5th covid wave same across Canada. Prepare yourselves for another LONG COVID WINTER
288,Mon Nov 29 23:55:11 +0000 2021,1465469421183451140,0,@SylC0724 that's not what counts. this is https://t.co/R944QyCgKq and it's in the 20% of the worst states for mortality.
289,Mon Nov 29 23:58:33 +0000 2021,1465470266553864199,0,Grant aims to boost COVID-19 vaccination rate in Black communities https://t.co/t9LqaiJ5XK
290,Mon Nov 29 23:59:10 +0000 2021,1465470422590242818,2,"You guys have to understand, to the US economy is more important in the face of COVID-19 #OmicronVariant and do not want  people to panic."
291,Mon Nov 29 23:55:09 +0000 2021,1465469411783950339,1,Japan to bar new foreign arrivals over Covid-19 Omicron variant: PM Kishida https://t.co/5kTo0MczcF
292,Mon Nov 29 23:58:47 +0000 2021,1465470327547260932,61,This creatine and Pfizer combo doing some serious work I can basically eat anything now   Y’all should try a cycle or 2
293,Mon Nov 29 23:58:25 +0000 2021,1465470234953846793,0,@SatOShea @Dennis_Porter_ There’s also no nuance to the fact that the vaccine companies are being omitted of liability and tax payer money is making them billions + policy is removing bodily autonomy inspite of the other fact- Pfizer is the culprit of the largest corporate criminal settlement in history.
294,Mon Nov 29 23:58:54 +0000 2021,1465470355565420546,29,@POTUS $OCGN #COVAXIN ... Give the American people other options especially if you plan on forcing vaccinations (which is obsurd) Lets see if you remove all roadblocks like you say. @Ocugen @US_FDA @RepThomasMassie
295,Mon Nov 29 23:55:08 +0000 2021,1465469407015092233,0,"@ygkregular @Perry71103419 @debbykitty23 @KFLAPH @MOHKFLA @MayorPaterson Oh-there you are… 🤦🏼‍♀️ COVID-19 is not 99.8% ‘survivable’, and you know it. If there’s new information out there perhaps you would like to share &amp; provide a link??  Otherwise, same old ‘Facebook factoid’, eh?  Folks, Please do your research!  Have a good evening everyone! 👍🏼💉"
296,Mon Nov 29 23:59:00 +0000 2021,1465470380018216962,1,@maxbiaggi30 Our transmission rates have skyrocketed since we've come close to full vaccination. It appears the vaccines provide nothing more than a false sense of security.
297,Mon Nov 29 23:55:55 +0000 2021,1465469602574442496,0,"Singapore tracking Omicron Covid-19 variant closely, may be forced to take steps back: PM Lee https://t.co/VpNTUvxkkA"
298,Mon Nov 29 23:58:51 +0000 2021,1465470343921815560,49,Colorado's state health department @cdphe says 20.6% of Colorado 5 - 11 year-olds have received at least one dose of the COVID-19 vaccine. That's nearly 100k since vaccinations began for that group a few weeks ago.
299,Mon Nov 29 23:59:38 +0000 2021,1465470538990694402,0,@magrenath covid?
300,Mon Nov 29 23:58:46 +0000 2021,1465470323504074760,0,"Omicron expected to arrive in NYC, COVID masks should be worn indoors ‘at all times,’ city’s top doctor says  https://t.co/9JvcCdszKX  The Sky Is Falling! The Sky Is Falling!!"
301,Mon Nov 29 23:58:59 +0000 2021,1465470376566308867,0,@jhops771 @AlpineKen @mkolken bullshit. 100% bullshit. the number of covid deaths tracks PERFECTLY to the anomaly in the deathcount in the us last year. did people have other conditions when they died of covid? maybe yes. would they still be alive today without covid? most likely.
302,Mon Nov 29 23:57:25 +0000 2021,1465469984012865538,0,Bill Gates Charged with Murder for COVID-19 Vaccine Death in India’s High Court – Death Penalty Sought https://t.co/0o2ZM8nlGv
303,Mon Nov 29 23:57:00 +0000 2021,1465469878291382287,1,@phoebelu Shouldn’t even be a debate. No vaccination…no transplant.  Heck…no treatment at all. Science deniers sure run for medical science when they are affected. https://t.co/uTS9R3jzYE
304,Mon Nov 29 23:55:14 +0000 2021,1465469432478638084,5,"3rd dose of Pfizer, let’s do this"
305,Mon Nov 29 23:59:06 +0000 2021,1465470404818964482,0,@ArbyHyde @Count_Truculent Not so sure we gave up..just played horses for courses. The original plan was put in place for Covid-1..with Delta it needed to change. Cause and effect are tough taskmasters.
306,Mon Nov 29 23:55:25 +0000 2021,1465469478364450827,30,@POTUS Does that mean we are going to see Covaxin available to the American public? Sure would get many hesitant ppl another choice to get vaccinated!
307,Mon Nov 29 23:58:00 +0000 2021,1465470128884178950,371,"@KevinCTV @CTVCalgary Honestly, you cannot convince me he isn't working directly for COVID."
308,Mon Nov 29 23:54:57 +0000 2021,1465469359984234499,11,"New numbers are in for @Interior_Health ... Interior has half the active Covid cases compared to Fraser Health and fewer than Island Health.  Yet, regional restrictions on gatherings remain in Interior only."
309,Mon Nov 29 23:56:14 +0000 2021,1465469685437247491,5,Got my Moderna booster two days ago! Not even fatigue this time around and only a little tenderness at the injection site! I’m so happy to get this!
310,Mon Nov 29 23:55:49 +0000 2021,1465469581254750212,3,"@Alicedkc @Tegan_Writes @jendudley @yomikestevens I would love to get out there again, go to something like CES but I agree - it seems way too 'up in the air'. I cannot imagine getting sick in the US, so much travel uncertainty. Also, I follow an Aussie musician who just went to the US and still got Covid in the end (double v@x)"
311,Mon Nov 29 23:58:28 +0000 2021,1465470247314632712,1,"@Welshwoman @Bob261048 @brown12008 One of the best things about the internet is a site called Wayback Machine, and it shows that article didn't make any mention of B.1.1.529 in July 2021  So let's not stray into tinfoil hat territory.  https://t.co/YVh3TEpuFm"
312,Mon Nov 29 23:55:12 +0000 2021,1465469423175696390,0,"pfizer needs more of him , any jab just punch it in ,colds ,flu , measles , bad breath , hic cups got one for syphilis i'm out on the town tonight . https://t.co/c0GnDSRIbl"
313,Mon Nov 29 23:58:05 +0000 2021,1465470149209690119,0,"@ChristianWalk1r Because there is a covid variant, he's not simply banning travel because they're connected to a religion like Trump did. The fact you can't see the difference explains so much about your inability to comprehend facts"
314,Mon Nov 29 23:57:11 +0000 2021,1465469924923502594,1,@trvrb @C_Althaus Do you know what the chances is of Omicron has part of HIV in it?  I found multiple journalists report about the COVID mutated at a HIV patient more than 30 times and interesting enough this Omicron is from South Africa as these articles reported around June. https://t.co/fH3EwUIn1w
315,Mon Nov 29 23:55:49 +0000 2021,1465469579493363712,3,"COVID-19 variants are strong, but California is stronger when we #GetVaccinated. The more vaccinated Californians there are, the safer we’ll all be from COVID-19 and its variants. #VaccinesSaveLives - They are safe, effective, and free for ages 12+. https://t.co/MKJFYmPZvY"
316,Mon Nov 29 23:56:18 +0000 2021,1465469701828403201,1,"Why did they have to name the new covid variant something so cool, like damn I kinda want the omnicron now."
317,Mon Nov 29 23:58:33 +0000 2021,1465470267329757186,1,@BigBoiKian Have covid gotta self isolate this week
318,Mon Nov 29 23:57:38 +0000 2021,1465470036525604864,0,"@SubtleEnormity @lisamightydavis @SteveT4OU take covid serious if someone you know has it...otherwise..live....live...live....it's bad...but not as bad as being made out, xxx"
319,Mon Nov 29 23:57:20 +0000 2021,1465469960776392705,0,COVID-struck Czech President appoints new Prime Minister from inside a glass box https://t.co/LNWFxT6QCL via @CTVNews
320,Mon Nov 29 23:55:15 +0000 2021,1465469438082256899,0,@LouiseMensch @Gotwat31 @MelissaJPeltier Which is why (not including Covid) I haven’t gone to the movies in years.
321,Mon Nov 29 23:57:55 +0000 2021,1465470109833576451,1,Covid-19: McDonald's requires vaccine pass to dine-in under traffic light system https://t.co/aQ6SzbBbnW
322,Mon Nov 29 23:55:45 +0000 2021,1465469561369731082,0,@epsech I was singing it when the world health organization let the traveling dogs out of quarantine at the start of Covid
323,Mon Nov 29 23:55:35 +0000 2021,1465469519753850889,5,TV Writers Stop Feeling Like You Have to Mention COVID challenge
324,Mon Nov 29 23:59:15 +0000 2021,1465470443628994566,0,"@RonnyJacksonTX Lol, South Africa is trying to interfere with our elections for the democrats? Even if what you say were remotely true, (a year in advance🤣) safety first is better than a Trump take, which is, get out and vote for GOP &amp; then you can get covid and die b/c we don’t care about you."
325,Mon Nov 29 23:58:47 +0000 2021,1465470324103913476,2,@JaceFrederick Fair point - they probably shouldn't let sick players play - Covid or not.
326,Mon Nov 29 23:55:18 +0000 2021,1465469449146880009,0,"@Gareth_Jenks23 @WalesOnline @MollyLDowrick Well the covid rules are in place to prevent infection which would lead to more deaths.She’s ignoring the rules, hence it’s been highlighted, and such behaviour could lead to a rise in infections and deaths. Its unlikely to be ignored whether you agree or not with the reasons"
327,Mon Nov 29 23:59:51 +0000 2021,1465470595936575489,1,@88DoubleDragon When COVID becomes something like influenza
328,Mon Nov 29 23:59:07 +0000 2021,1465470410531774476,0,@IveGotQuestion7 I don’t know who is CDF  you really think that every country in the world is in on some conspiracy?what do you think this madness is?the jab?drugs to treat it you say harmed your family ? 18 people you know had covid died from remdisavir? I’m guessing the covid killed them
329,Mon Nov 29 23:57:55 +0000 2021,1465470107266822151,33,the funniest thing about covid skeptics is that they think the government created and successfully spread a mass conspiracy. dude the government can't even open a pdf
330,Mon Nov 29 23:55:40 +0000 2021,1465469541211787266,0,"@jemillerwbal Yes everyone with smarts want to get vaccinated and see the end of Covid. But with new viruses popping up worldwide. All Americans can do is follow the health organizations, Biden, Democrats. The Republicans have nothing to offer but a lotta criticism and BS talk."
331,Mon Nov 29 23:56:56 +0000 2021,1465469858942914560,6,@CMOH_Alberta You know what I’d love to see?   A national panel. Televised like the election. 5 experts pro- COVID-19 vaccine and 5 against. All of you bring all your science and data and cross examine each. Then let us people decide for ourselves what is best for us.
332,Mon Nov 29 23:58:29 +0000 2021,1465470249294188544,0,@JDarn6 I suspect the vaccination rate follows the same rule as elsewhere:  more well-off people = more vaccinated people  I could imagine the city of Johannesburg having that sort of rate but the rest of Guateng being lower.  Are there good dashboards for this?
333,Mon Nov 29 23:57:23 +0000 2021,1465469972285644801,0,Will the vaccines protect against the new omicron variant? Your COVID-19 questions answered. https://t.co/ApStuTdVEf
334,Mon Nov 29 23:57:27 +0000 2021,1465469992074416136,0,"@KevinPe00158553 @OldSunny2015 @garetheve And yet you count Covid deaths that are recorded as deaths ‘for any reason within 28 days of a positive test’!!! 🤣🤣🤡🤡 A PCR test btw, not fit for purpose and which is being pulled by the CDC very soon because it can’t differentiate between Covid &amp; flu.. 🤣🤡"
335,Mon Nov 29 23:57:13 +0000 2021,1465469930493681666,0,@monstaX It's already hurt the class of 2021 and will affect the next couple of classes! Until the athletes that got the extra year of eligibility because of covid graduate the high school recruits gonna suffer!! Better have a plan B and C!! 2022 times are ticking down quickly!!
336,Mon Nov 29 23:55:31 +0000 2021,1465469502288764933,5,The Comelec plans to hold 34 mock elections by the end of December to test its COVID-19 protocols for the 2022 elections. https://t.co/NrIQhMRc2X
337,Mon Nov 29 23:56:39 +0000 2021,1465469790198407178,0,I got covid.
338,Mon Nov 29 23:58:29 +0000 2021,1465470251106111488,4,@CarolinaGirl585 @CDCgov No one forgot about them: https://t.co/Twn6pb5lOG
339,Mon Nov 29 23:56:13 +0000 2021,1465469681289121796,1,@MeidasAuntie @realLizUSA Covid was peaking at the time.
340,Mon Nov 29 23:59:56 +0000 2021,1465470616627257344,2,"@TruthSeekerMTC @GloriaJH @provaxtexan @doritmi @DCGreenZone1 @RenfieldThomas @lucialiljegren @ConsequentialBr @indyymac @ScienceyS @melissa94307909 @crabb_vicki @ncdave4life @TakethatCt @stevenmosher @Mchael21592783M @AndrewLazarus4 @_mamadeb @quigley_jesse @iBlatant @Suesue2point0 @gobantwo2 @diederikdk @tenebra99 @LiamKav @Tony__Heller @Kathmarval @Kolyin @MilanovNina @ghoppe @AndyMac84956921 @mcfunny @AGoldsmithEsq @SpookyJay36 @MdRisette @BichonAtLaw @deNutrients @FrankDElia7 @floraoddchild @CharaStone6 @chickaboy @Top_Muppetries @smyl2day @SkepticalMutant @AcademicShards @carlsmythe @policing_uk @MarkReady47 @kevin_kehres @villagerssn 1. That's not human experimentation. 2. If a reaction is not severe, there is no reason for a medical exemption. Everyone has reactions to vaccines, like fevers or body aches, in which case there is medication to mitigate them. 3. Vaccination requires consent."
341,Mon Nov 29 23:59:07 +0000 2021,1465470410233942025,0,The authorization would allow teenagers aged 16 and 17 to receive a COVID-19 booster shot  https://t.co/IvgAvPzSC1
342,Mon Nov 29 23:57:59 +0000 2021,1465470124941586432,19,"@mail_american Nope. I am waiting for #Covaxin. Traditional, non-mRNA vaccine created by a subsidiary of $ocgn. Used widely in India and in several other countries as well!"
343,Mon Nov 29 23:59:05 +0000 2021,1465470401077723140,1,How about the electric slide  Straight to the vaccination sites! https://t.co/sk084rbZfT
344,Mon Nov 29 23:56:10 +0000 2021,1465469668269993984,0,Are you aware of the declaratory order Busa is seeking? Amicus curiae?  https://t.co/3d5FZXl07g https://t.co/AYt5nvpUac
345,Mon Nov 29 23:56:30 +0000 2021,1465469752634220548,0,Super fun game: Would you rather …  … solo parent while your spouse isolates during the week leading up to grad school finals   Or  … the whole family gets Covid and gets to be together but can’t go anywhere for 2 weeks
346,Mon Nov 29 23:54:50 +0000 2021,1465469333925023750,31,Today the City Council approved a mandatory COVID-19 vaccination policy for City employees. This is a critical step in our fight to keep our dedicated City employees healthy and able to perform their duties to serving San Diego residents and keeping our communities safe.
347,Mon Nov 29 23:55:20 +0000 2021,1465469457027923969,15,AND COVID IS THE CU-
348,Mon Nov 29 23:58:29 +0000 2021,1465470249462112256,1,@BigSexy9216 @covid_parent You’re so right! I’m on it!
349,Mon Nov 29 23:59:21 +0000 2021,1465470467037347840,1,@colomborean @mommacindy2 @StevePhillipsMD Here you go:  https://t.co/pwYc0hbUCh
350,Mon Nov 29 23:58:36 +0000 2021,1465470280696938500,9,"Federal Judge, down south, just stopped a mandatory vaccination of healthcare workers in 10 (TEN)  States; in the middle of pandemics and new viruses coming. What in a hell is going on?Federal Judge stopping vaccination?. Who's the S.O.B. ? We are doomed."
351,Mon Nov 29 23:58:23 +0000 2021,1465470225416028162,0,@Howl_it @CBCEdmonton The new mutated India virus running wild in Alberta and Canada. Daily covid positive numbers 40% of fully vaccinated people and that will move too 80% by Christmas. Jan 15 Alberta will see tip of 5th covid wave same across Canada. Prepare yourselves for another LONG COVID WINTER
352,Mon Nov 29 23:57:50 +0000 2021,1465470087557787650,0,Victories against AIDS have lessons for COVID-19 https://t.co/StCxAQqqUB
353,Mon Nov 29 23:59:17 +0000 2021,1465470450977296390,0,@JessieBahrey I would be more afraid of the vaxxed now. The unvaxxed that have had Covid are fully immune to any and all variants this common cold can produce. The double and triple vaxxed are doomed by their vaccine choice. MRNA is not vaccine !
354,Mon Nov 29 23:59:34 +0000 2021,1465470524578955271,0,@carldemaio if San Diego terminates employees getting the vaccination wouldn't that be an unjustified termination and where are the Union's fighting this
355,Mon Nov 29 23:55:48 +0000 2021,1465469575106080770,2,The sigma phi alpha Covid-19 variant
356,Mon Nov 29 23:59:32 +0000 2021,1465470515355656192,0,@histrionics20 You think no healthcare workers have gotten COVID over 2 years?  Naturally recovered immunity is also a thing- No shit.   Both the vaccine and recovering from the virus...do similar things for immunity. As they obviously do the same thing in stimulating an immune response.
357,Mon Nov 29 23:54:32 +0000 2021,1465469255332339713,0,Same place with the covid camps too right? https://t.co/xNtHo64yDK
358,Mon Nov 29 23:55:39 +0000 2021,1465469538581901312,0,@ctvedmonton The new mutated India virus running wild in Alberta and Canada. Daily covid positive numbers 40% of fully vaccinated people and that will move too 80% by Christmas. Jan 15 Alberta will see tip of 5th covid wave same across Canada. Prepare yourselves for another LONG COVID WINTER
359,Mon Nov 29 23:59:45 +0000 2021,1465470567608369156,1,Covid vibes https://t.co/DJvcOqddUn
360,Mon Nov 29 23:54:45 +0000 2021,1465469310885900290,2,"@meamev89 @HiddenPinky @badvaers Oooh, we've got ourselves a moronic, gullible anti-vaxxer! Fyi, my 15 year old son has been vaccinated with the Pfizer jab, and he's still as healthy as he was before. You're not doing research, you're conclusion shopping"
361,Mon Nov 29 23:59:02 +0000 2021,1465470388524232707,2,Maybe of we outlaw faceapp covid would finally stop yassifying Itself into new variants
362,Mon Nov 29 23:59:30 +0000 2021,1465470504941277193,0,@ThomasClarkeDgn @sandra4646 @MyshkinFool @paulhowey @Dazmondo @toryboypierce @EmmanuelMacron I agree with that but if you think that’s in the Eton boys plans you really are deluded. Don’t forget where all those Covid contracts went.
363,Mon Nov 29 23:57:14 +0000 2021,1465469936118099971,0,"@drscottjensen I found the cure for viral fear - just die from COVID, and you will be permanently free from fear.  You're welcome."
364,Mon Nov 29 23:58:34 +0000 2021,1465470271024893952,1,@Forbes So this article also just said your own immune system does what the covid shot does in creating those b cells.. maybe better but so why do I need it then? I'll trust my body to make enough.. if I die then that's one less person polluting the planet.
365,Mon Nov 29 23:57:01 +0000 2021,1465469879809626119,0,"Sometimes, people ask, ""How long do I have to live like this?"" She doesn't have that answer. She tells them: ""This might be a new normal for you and you need to figure out how to build a fulfilling life with how your body and your brain is right now."" https://t.co/mO8BlvSRhZ"
366,Mon Nov 29 23:59:43 +0000 2021,1465470559173574660,0,@SamanthaMalin It's absurd that public servants are helping themselves to things they deny the public...like great healthcare so covid isn't a death sentence
367,Mon Nov 29 23:56:46 +0000 2021,1465469817708757002,4,@wspickerman @RepNancyMace @Walmart I think Walmart likes it’s workers to be healthy and smart.  Vaccination is safe and a lot less expensive to both employers and taxpayers when employees don’t end up in the hospital.
368,Mon Nov 29 23:55:02 +0000 2021,1465469383765991426,0,We need a full 2 week minimum lockdown and immediate lockout of foreign arrivals (incl Aus citizens) to stop Omicron spreading. This has the potential to be an extinction level mutation. Lock everything down and pay everyone to stay home. #coronavirus #auspol #covidvariant
369,Mon Nov 29 23:58:36 +0000 2021,1465470281288409088,0,"Cases and outbreaks are still surging in schools, as health officials say the latest statewide spike is being driven by the unvaccinated. https://t.co/GWEH3cgapU"
370,Mon Nov 29 23:59:26 +0000 2021,1465470488084426752,3,"@JasoKane @NewsHour @SarahVarney4 I think of these kids every time some anti-science idiot claims ""COVID doesn't hurt kids!"""
371,Mon Nov 29 23:55:31 +0000 2021,1465469504851382273,14,Getting ready for the 2nd day off Bayanihan Bakunahan.... See u in UCLM Vaccination Site!!! https://t.co/GCALZvfdqg
372,Mon Nov 29 23:55:23 +0000 2021,1465469469254377481,1,@kio223 @SinBinVegas When you are on Covid protocols you can’t be around the team or the rink etc…..when you are on LTiR you can be.
373,Mon Nov 29 23:57:35 +0000 2021,1465470025293258752,0,@cooltxchick I'm not getting the covid Vax. I got my dogs vaxxed when they were pups for the standard stuff and only every few years when they go to doggy day care which requires it. But these vaccines have been around for a long time and we know the effects. In fact I just learned ....
374,Mon Nov 29 23:55:02 +0000 2021,1465469382226857988,0,"Opinion | Florida, Iowa, Kansas, Tennessee pay people not to get vaccinated - The Washington Post https://t.co/tety4V7pvW"
375,Mon Nov 29 23:59:35 +0000 2021,1465470527842099204,1,"@nilikm @fordnation They will not do it, Dr. Kaplan-Myrth.  Nor will any other of the COVID 6 provinces.  Bloody awful."
376,Mon Nov 29 23:58:08 +0000 2021,1465470162723688448,0,"World Health Organisation whistleblower, Dr. Astrid Stuckelberger, states that world governments will continue manipulating people's fear to elongate the coronavirus pandemic for years to come. ""Every flu is going to be transformed into a drama drumming.""  https://t.co/MT1dLPMLvD"
377,Mon Nov 29 23:57:09 +0000 2021,1465469915884781568,0,@DrJAshton I got my booster shot middle of August 2021.  Should I get another Moderna shot then middle of February 2022?  I have a lot of immune efficiency issues.
378,Mon Nov 29 23:55:12 +0000 2021,1465469423418937349,0,@CMOH_Alberta The new mutated India virus running wild in Alberta and Canada. Daily covid positive numbers 40% of fully vaccinated people and that will move too 80% by Christmas. Jan 15 Alberta will see tip of 5th covid wave same across Canada. Prepare yourselves for another LONG COVID WINTER
379,Mon Nov 29 23:56:58 +0000 2021,1465469868103421952,0,"We are now naming Covid variant like a metroid evolution now. Alpha, Beta, Gamma, Epsilon, Delta, Omnicron. Next one in my list will be the Omega Covid and Covid Queen. Will probably go to Earth Covid and Dark Covid too at this point. 🤦🏻‍♂️"
380,Mon Nov 29 23:54:52 +0000 2021,1465469340900282372,3,"IS HE TALKING ABOUT #COVAXIN.....🤔🤔🤔. PROBABLY, WILL SEE SOON! https://t.co/OT6kOfc99P"
381,Mon Nov 29 23:59:09 +0000 2021,1465470417204924420,5,"@SMeerbeeck @LeviHoste @kwinkslager @HarrySpoelstra @NotAmus86022820 @SDicht @PESCOV19 @TigressEllie @MichiWagner4 For PIMS (MIS-C), I see numbers for 🇫🇷 but nowhere for 🇧🇪. https://t.co/y8OPsFTakO  Latest case numbers here. https://t.co/bJy0ioQEp6 @CarijnB Do you know our numbers?"
382,Mon Nov 29 23:55:52 +0000 2021,1465469591438594053,0,"@Kim43470803 @iampejeey So far, the best message from this account... Take care po sa vaccination."
383,Mon Nov 29 23:58:39 +0000 2021,1465470290633404420,0,"Cases and outbreaks are still surging in schools, as health officials say the latest statewide spike is being driven by the unvaccinated. https://t.co/awabN5Aojh"
384,Mon Nov 29 23:54:33 +0000 2021,1465469258633154561,7,@PureJai_ @222sally @POTUS That’s https://t.co/9ICjVFwF7b son’s basketball team traveled &amp; every child that wasn’t vaccinated got Covid pretty darn badly at age 14. Those vaccinated didn’t get it at all. There were 13 players and only 6 were vaccinated.The other 7 got the vaccine as soon as they were well!
385,Mon Nov 29 23:56:03 +0000 2021,1465469637160841216,2,@sherman_cump @FrankLuntz When did he say travel bans related to an extremely infectious disease like COVID were racist? Can you cite a source with a direct quote?
386,Mon Nov 29 23:57:02 +0000 2021,1465469885262307328,0,"... spell it out! We put on masks, hence Covid! We put on masks, whence evil?!  Dial it down a bit (think I saw you outside holy trinity last weekend ...)  The problem of evil is intimately tied up with Jayne's(sp?) Brains ..."
387,Mon Nov 29 23:56:18 +0000 2021,1465469699920039936,1,My coworker was telling me how her kid hasn't seen her dad in 3 years because of covid and I had to fight so hard to stop myself from sympathy weeping 😅😭
388,Mon Nov 29 23:54:25 +0000 2021,1465469227033260033,1,@n_hold More seriously this was what my most recent googling yielded: https://t.co/07oI7FgoT5 https://t.co/KivnTVhaQs
389,Mon Nov 29 23:56:18 +0000 2021,1465469702101159936,1,"@SDLuke42 @closs35 @Will1717 @Benaskren Yeah, we had a window and we lost it. Add the hundreds and hundreds of millions now refuse the vaccine. COVID will most surely be endemic. We will need boosters like  the FLU gets. It's ashame. I want to be upset but at this point, I feel like Darwin Awards are appropriate."
390,Mon Nov 29 23:57:41 +0000 2021,1465470048001216513,0,"@SkinsNation21_ Same boat. Despite high hopesfor the season &amp; renewed optimism going into tonight's game fans are out on gameday experience. No clue if it's the stadium , cost to attend, COVID, better view at home who knows. All I know is I can't commit to season tickets next year at same cost."
391,Mon Nov 29 23:55:00 +0000 2021,1465469372688781314,4,A physician from Waterville has had his license to practice medicine in the state suspended after being accused of spreading misinformation about COVID-19: https://t.co/y8czY5pjBo
